DATE,VND100,KHR100,NZD,MMK100,INR100,AED100,PKR100,NPR100,EGP
18 Jun 2014,0.0152,0.0803,2.8012,0.3334,5.3734,88.0627,3.2871,3.3591,0.4524
19 Jun 2014,0.0151,0.0792,2.8068,0.3296,5.3756,87.6748,3.2726,3.3598,0.4504
20 Jun 2014,0.0151,0.0792,2.8076,0.3301,5.3441,87.6407,3.2753,3.3435,0.4502
23 Jun 2014,0.0151,0.0791,2.8081,0.3298,5.3482,87.5454,3.2668,3.3416,0.4497
24 Jun 2014,0.0151,0.0791,2.8015,0.3306,5.3446,87.5046,3.2679,3.3414,0.4495
25 Jun 2014,0.0151,0.0794,2.8022,0.3328,5.3514,87.8994,3.2743,3.344,0.4515
26 Jun 2014,0.0151,0.0791,2.8198,0.3307,5.3496,87.6011,3.2572,3.3419,0.45
27 Jun 2014,0.015,0.0789,2.8181,0.3294,5.3369,87.3448,3.2486,3.3345,0.4487
30 Jun 2014,0.0151,0.079,2.8108,0.3306,5.3477,87.4129,3.2528,3.3447,0.449
1 Jul 2014,0.015,0.0789,2.8097,0.33,5.3329,87.3448,3.2509,3.332,0.4487
2 Jul 2014,0.015,0.0788,2.8078,0.3295,5.3402,87.2868,3.2499,3.3386,0.4484
3 Jul 2014,0.015,0.0789,2.8113,0.3295,5.3814,87.298,3.2527,3.3665,0.4485
4 Jul 2014,0.015,0.0783,2.7885,0.3274,5.34,86.7399,3.2329,3.3376,0.4456
7 Jul 2014,0.015,0.0784,2.7798,0.3283,5.3245,86.7889,3.2298,3.3277,0.4458
8 Jul 2014,0.0149,0.0781,2.7853,0.328,5.305,86.5357,3.2171,3.3169,0.4445
9 Jul 2014,0.0149,0.078,2.7883,0.3275,5.302,86.3951,3.2118,3.3139,0.4438
10 Jul 2014,0.015,0.0781,2.798,0.327,5.3181,86.3611,3.2162,3.3278,0.4436
11 Jul 2014,0.015,0.0789,2.8086,0.3288,5.298,86.7559,3.2301,3.3132,0.4457
14 Jul 2014,0.015,0.0782,2.8008,0.3279,5.2972,86.4972,3.2205,3.3146,0.4443
16 Jul 2014,0.0151,0.0786,2.7821,0.33,5.3065,86.9713,3.2349,3.317,0.4468
17 Jul 2014,0.015,0.0783,2.7654,0.3292,5.2913,86.6582,3.2248,3.3092,0.4452
18 Jul 2014,0.015,0.0784,2.7661,0.3289,5.2791,86.7807,3.2311,3.3002,0.4458
21 Jul 2014,0.0149,0.0779,2.7644,0.3278,5.2716,86.4019,3.212,3.2959,0.4438
22 Jul 2014,0.0149,0.078,2.757,0.3281,5.274,86.4745,3.2147,3.297,0.4442
23 Jul 2014,0.0149,0.0779,2.7516,0.3272,5.2714,86.3315,3.211,3.2943,0.4435
24 Jul 2014,0.0149,0.0779,2.7266,0.3272,5.2747,86.3179,3.2123,3.2965,0.4434
25 Jul 2014,0.015,0.0782,2.7264,0.3282,5.285,86.5766,3.2211,3.3026,0.4448
30 Jul 2014,0.015,0.0781,2.7048,0.3276,5.2813,86.5221,3.2189,3.3009,0.4445
31 Jul 2014,0.015,0.0784,2.7121,0.3288,5.2969,86.8216,3.2277,3.3106,0.446
1 Aug 2014,0.0151,0.0788,2.7259,0.3305,5.2809,87.279,3.2454,3.3013,0.4484
4 Aug 2014,0.0151,0.0787,2.7253,0.3297,5.2531,87.1495,3.2415,3.2828,0.4477
5 Aug 2014,0.015,0.0784,2.718,0.3296,5.2329,86.8692,3.2295,3.2693,0.4463
6 Aug 2014,0.0151,0.0786,2.6975,0.3292,5.2236,87.0394,3.2342,3.2637,0.4471
7 Aug 2014,0.0151,0.0786,2.7162,0.3308,5.2298,87.2708,3.2451,3.27,0.4483
8 Aug 2014,0.0152,0.0789,2.7164,0.3323,5.2135,87.5839,3.2561,3.2568,0.4499
11 Aug 2014,0.0151,0.0786,2.708,0.3303,5.2345,87.053,3.2347,3.2716,0.4472
12 Aug 2014,0.0151,0.0787,2.6906,0.3301,5.2244,86.9985,3.2284,3.2652,0.4469
13 Aug 2014,0.015,0.0783,2.688,0.3292,5.2083,86.8624,3.2162,3.2551,0.4462
14 Aug 2014,0.015,0.0784,2.6913,0.3281,5.2085,86.5641,3.1907,3.2553,0.4447
15 Aug 2014,0.015,0.0779,2.6918,0.3274,5.2218,86.3872,3.1857,3.2635,0.4438
18 Aug 2014,0.0149,0.0771,2.6767,0.3253,5.181,85.7314,3.1506,3.2388,0.4404
19 Aug 2014,0.0149,0.0773,2.661,0.3254,5.1962,85.836,3.1566,3.2476,0.4409
20 Aug 2014,0.0149,0.0778,2.6549,0.327,5.2066,86.2635,3.1559,3.2541,0.4431
21 Aug 2014,0.015,0.0777,2.6514,0.3274,5.2261,86.3724,3.1349,3.266,0.4437
22 Aug 2014,0.0149,0.0775,2.6588,0.3261,5.2333,86.1285,3.1322,3.2708,0.4424
25 Aug 2014,0.0149,0.0778,2.6454,0.3269,5.2396,86.2498,3.1335,3.2748,0.4431
26 Aug 2014,0.0149,0.0774,2.6386,0.3267,5.2223,86.1013,3.1281,3.2641,0.4423
27 Aug 2014,0.0149,0.0771,2.6364,0.3257,5.2138,85.8279,3.0922,3.2585,0.4409
28 Aug 2014,0.0148,0.0771,2.6405,0.3249,5.2141,85.7053,3.1153,3.2588,0.4403
29 Aug 2014,0.0149,0.0772,2.6413,0.3261,5.2182,85.9504,3.0936,3.2614,0.4415
2 Sep 2014,0.015,0.0776,2.646,0.3274,5.2229,86.2771,3.0962,3.2643,0.4432
3 Sep 2014,0.015,0.0781,2.6419,0.3292,5.2537,86.7535,3.1194,3.2835,0.4457
4 Sep 2014,0.015,0.0778,2.6427,0.328,5.2501,86.4404,3.1051,3.2814,0.4441
5 Sep 2014,0.015,0.078,2.6396,0.3291,5.2718,86.7423,3.1205,3.2948,0.4456
8 Sep 2014,0.015,0.0777,2.6396,0.3277,5.2678,86.3576,3.1083,3.2923,0.4436
9 Sep 2014,0.0151,0.0779,2.6346,0.3296,5.2783,86.8784,3.1284,3.2989,0.4463
10 Sep 2014,0.0151,0.0783,2.6373,0.3304,5.2594,87.0814,3.1343,3.2871,0.4473
11 Sep 2014,0.0151,0.0783,2.6205,0.3296,5.2543,87.0542,3.1348,3.2839,0.4472
12 Sep 2014,0.0151,0.0781,2.6135,0.3298,5.2477,87.1086,3.1276,3.2799,0.4475
15 Sep 2014,0.0152,0.0787,2.6187,0.3307,5.2662,87.523,3.1453,3.2914,0.4496
17 Sep 2014,0.0152,0.0787,2.6335,0.3301,5.2753,87.6395,3.1329,3.2971,0.4502
18 Sep 2014,0.0153,0.0792,2.6287,0.3321,5.2992,88.2521,3.1547,3.312,0.4534
19 Sep 2014,0.0153,0.0791,2.6335,0.3308,5.3306,88.1716,3.1518,3.3319,0.4529
22 Sep 2014,0.0152,0.0792,2.6331,0.3266,5.3089,87.8609,3.1428,3.3181,0.4513
23 Sep 2014,0.0153,0.0798,2.6364,0.3306,5.3362,88.4903,3.1633,3.3351,0.4546
24 Sep 2014,0.0153,0.0797,2.6214,0.3284,5.321,88.3338,3.1592,3.3256,0.4538
25 Sep 2014,0.0153,0.0795,2.5987,0.3293,5.3208,88.3882,3.1596,3.3255,0.4541
26 Sep 2014,0.0154,0.0796,2.5854,0.3294,5.3067,88.7934,3.1771,3.3167,0.4561
29 Sep 2014,0.0154,0.0799,2.5355,0.332,5.3332,89.1282,3.189,3.3332,0.4578
30 Sep 2014,0.0154,0.0799,2.5519,0.3304,5.3081,89.0737,3.187,3.3174,0.4575
1 Oct 2014,0.0155,0.0799,2.5526,0.3329,5.312,89.3596,3.1988,3.3199,0.459
2 Oct 2014,0.0153,0.0795,2.5662,0.3301,5.2781,88.6073,3.1705,3.3015,0.4552
3 Oct 2014,0.0152,0.0793,2.554,0.3293,5.275,88.3882,3.1642,3.2934,0.4541
7 Oct 2014,0.0153,0.0799,2.5454,0.3313,5.3156,88.8499,3.1839,3.3223,0.4564
8 Oct 2014,0.0154,0.0801,2.5552,0.3319,5.3352,89.2719,3.199,3.3345,0.4586
9 Oct 2014,0.0152,0.0789,2.5714,0.3277,5.3013,88.142,3.1585,3.3135,0.4528
10 Oct 2014,0.0153,0.0795,2.5598,0.3297,5.3205,88.5912,3.1669,3.3253,0.4551
13 Oct 2014,0.0154,0.0796,2.565,0.3301,5.317,88.7001,3.1693,3.3232,0.4557
14 Oct 2014,0.0153,0.0795,2.5692,0.3296,5.3306,88.564,3.1644,3.3316,0.455
15 Oct 2014,0.0154,0.08,2.5668,0.3314,5.3457,89.1357,3.1817,3.3317,0.4579
16 Oct 2014,0.0154,0.0801,2.6129,0.3309,5.3203,89.189,3.1821,3.3253,0.4582
17 Oct 2014,0.0155,0.0803,2.6068,0.3317,5.3235,89.4884,3.1959,3.3273,0.4597
20 Oct 2014,0.0154,0.08,2.6014,0.3303,5.345,89.1073,3.1846,3.3406,0.4578
21 Oct 2014,0.0153,0.0797,2.6025,0.329,5.3169,88.7559,3.1651,3.323,0.4559
23 Oct 2014,0.0154,0.08,2.5724,0.3299,5.3611,89.1766,3.1801,3.3407,0.4581
24 Oct 2014,0.0154,0.0802,2.5693,0.3304,5.3629,89.3151,3.1896,3.3458,0.4588
27 Oct 2014,0.0154,0.0799,2.5769,0.3291,5.3417,89.0565,3.1773,3.3386,0.4575
28 Oct 2014,0.0154,0.0801,2.5898,0.3284,5.3388,89.2471,3.1841,3.3367,0.4585
29 Oct 2014,0.0154,0.0799,2.5889,0.3265,5.3325,88.9724,3.1713,3.3328,0.4571
30 Oct 2014,0.0155,0.0804,2.5632,0.3274,5.3544,89.5726,3.1926,3.3466,0.4601
31 Oct 2014,0.0154,0.0802,2.5771,0.3274,5.3516,89.3968,3.1894,3.3447,0.4592
3 Nov 2014,0.0156,0.0809,2.5714,0.3312,5.3867,90.1715,3.2218,3.3667,0.4632
4 Nov 2014,0.0156,0.0812,2.5757,0.3325,5.4215,90.5242,3.236,3.3842,0.465
5 Nov 2014,0.0157,0.0816,2.6107,0.3321,5.4337,90.7693,3.2495,3.3961,0.4663
6 Nov 2014,0.0157,0.0818,2.5704,0.3311,5.4432,91.0415,3.2498,3.4033,0.4677
7 Nov 2014,0.0157,0.0819,2.5661,0.3313,5.4393,91.1096,3.2649,3.3995,0.468
10 Nov 2014,0.0156,0.0814,2.5913,0.3277,5.4107,90.5651,3.2485,3.3816,0.4652
11 Nov 2014,0.0157,0.0819,2.5908,0.3293,5.4316,90.9994,3.2834,3.3944,0.4675
12 Nov 2014,0.0157,0.0819,2.6128,0.3291,5.4269,90.9462,3.2863,3.3917,0.4672
13 Nov 2014,0.0157,0.0818,2.6253,0.3265,5.4248,90.8373,3.2807,3.3905,0.4666
14 Nov 2014,0.0157,0.0821,2.6241,0.3265,5.4264,91.0279,3.2892,3.3915,0.4676
17 Nov 2014,0.0157,0.082,2.663,0.3267,5.4201,91.0687,3.2907,3.3875,0.4678
18 Nov 2014,0.0157,0.0822,2.6594,0.3266,5.4193,91.2321,3.2918,3.3871,0.4687
19 Nov 2014,0.0157,0.0824,2.6438,0.3229,5.4288,91.4227,3.3035,3.3929,0.4696
20 Nov 2014,0.0157,0.0826,2.6391,0.3236,5.4184,91.6269,3.3109,3.3866,0.4707
21 Nov 2014,0.0157,0.0824,2.6463,0.3197,5.4273,91.3818,3.3036,3.3921,0.4694
24 Nov 2014,0.0156,0.0821,2.6393,0.3185,5.4174,91.0415,3.2913,3.3858,0.4677
25 Nov 2014,0.0156,0.0822,2.6172,0.324,5.4005,91.1368,3.2964,3.3756,0.4682
26 Nov 2014,0.0156,0.0821,2.6171,0.324,5.4127,91.1368,3.2883,3.3831,0.4682
27 Nov 2014,0.0156,0.0821,2.6488,0.3252,5.4102,91.1108,3.2873,3.3813,0.468
28 Nov 2014,0.0157,0.0826,2.6391,0.328,5.4423,91.7098,3.3089,3.4015,0.4711
1 Dec 2014,0.016,0.0842,2.685,0.3347,5.5299,93.5735,3.3762,3.4562,0.4807
2 Dec 2014,0.016,0.0839,2.6968,0.3336,5.5196,93.1923,3.3608,3.45,0.4787
3 Dec 2014,0.0161,0.0845,2.6746,0.3332,5.557,93.7109,3.3878,3.4734,0.4814
4 Dec 2014,0.0161,0.0847,2.671,0.3363,5.569,93.8593,3.3949,3.4806,0.4822
5 Dec 2014,0.0162,0.0851,2.6949,0.3383,5.6076,94.3222,3.4133,3.5049,0.4845
8 Dec 2014,0.0164,0.0859,2.6792,0.3422,5.6594,95.3976,3.4539,3.5371,0.4901
9 Dec 2014,0.0164,0.0858,2.6635,0.3409,5.645,95.1253,3.4475,3.5283,0.4887
10 Dec 2014,0.0163,0.0855,2.6761,0.3397,5.624,94.8122,3.4446,3.5153,0.4871
11 Dec 2014,0.0163,0.0856,2.7246,0.3402,5.6126,94.9483,3.4564,3.5077,0.4878
12 Dec 2014,0.0163,0.0858,2.7235,0.341,5.5956,95.1525,3.4621,3.4973,0.4888
15 Dec 2014,0.0164,0.0858,2.7084,0.3411,5.5948,95.1934,3.4843,3.4969,0.489
16 Dec 2014,0.0163,0.0856,2.7062,0.3406,5.5054,95.0436,3.4788,3.4409,0.4882
17 Dec 2014,0.0163,0.0855,2.6973,0.3401,5.466,94.9328,3.4674,3.4163,0.4876
18 Dec 2014,0.0163,0.0853,2.6827,0.3396,5.4985,94.6761,3.4619,3.4367,0.4864
19 Dec 2014,0.0163,0.0853,2.7035,0.3395,5.5177,94.6625,3.4597,3.4485,0.4863
22 Dec 2014,0.0163,0.0855,2.7024,0.3405,5.5133,94.9347,3.4714,3.4458,0.4877
23 Dec 2014,0.0163,0.0857,2.7063,0.3408,5.528,95.207,3.4761,3.4553,0.4891
24 Dec 2014,0.0163,0.0859,2.6997,0.3408,5.5119,95.2096,3.4779,3.445,0.4891
26 Dec 2014,0.0163,0.0854,2.6973,0.3381,5.4893,94.9088,3.4687,3.4308,0.4875
29 Dec 2014,0.0163,0.0859,2.7133,0.3408,5.4911,95.2083,3.4813,3.432,0.4891
30 Dec 2014,0.0164,0.086,2.7219,0.3393,5.4913,95.3295,3.4634,3.432,0.4897
31 Dec 2014,0.0163,0.0858,2.7399,0.339,5.5174,95.1512,3.4604,3.4484,0.4888
2 Jan 2015,0.0164,0.0862,2.7227,0.3428,5.5341,95.5596,3.477,3.4588,0.4909
5 Jan 2015,0.0165,0.0867,2.7007,0.3433,5.5801,96.3709,3.5064,3.4876,0.4951
6 Jan 2015,0.0166,0.087,2.7475,0.3461,5.6099,96.7861,3.5215,3.5063,0.4979
7 Jan 2015,0.0166,0.0875,2.7703,0.3478,5.6212,97.2489,3.5401,3.5133,0.4996
8 Jan 2015,0.0166,0.0873,2.7816,0.3484,5.655,97.14,3.5397,3.5344,0.499
9 Jan 2015,0.0166,0.087,2.7852,0.3472,5.6921,96.7861,3.5303,3.5575,0.4972
12 Jan 2015,0.0166,0.0871,2.7893,0.3467,5.711,96.6635,3.5293,3.5695,0.4966
13 Jan 2015,0.0168,0.0877,2.7846,0.3488,5.7625,97.3442,3.5524,3.6016,0.5001
14 Jan 2015,0.0168,0.0881,2.769,0.3499,5.7828,97.8478,3.5708,3.6142,0.5027
15 Jan 2015,0.0167,0.0876,2.7583,0.3478,5.7857,97.2353,3.5502,3.616,0.4995
16 Jan 2015,0.0167,0.0875,2.8012,0.3483,5.7444,97.1944,3.5505,3.5903,0.4993
19 Jan 2015,0.0167,0.0874,2.7797,0.3473,5.7837,97.0991,3.547,3.6148,0.4953
20 Jan 2015,0.0169,0.0883,2.7775,0.3518,5.8252,97.9704,3.5699,3.6407,0.4963
21 Jan 2015,0.0169,0.0888,2.775,0.3541,5.8845,98.6238,3.5973,3.6779,0.4962
22 Jan 2015,0.0169,0.0886,2.7193,0.3534,5.8662,98.3243,3.5846,3.6663,0.4914
23 Jan 2015,0.0168,0.0881,2.7013,0.3518,5.8536,97.8751,3.5736,3.6584,0.4858
26 Jan 2015,0.0169,0.0885,2.6809,0.3529,5.8708,98.2004,3.5837,3.6702,0.4874
27 Jan 2015,0.0169,0.0885,2.6792,0.3532,5.8733,98.2834,3.5725,3.6708,0.4852
28 Jan 2015,0.017,0.0889,2.7013,0.3542,5.8915,98.6646,3.5863,3.6824,0.4871
29 Jan 2015,0.017,0.0891,2.6661,0.3545,5.9104,98.9369,3.6016,3.694,0.4865
30 Jan 2015,0.017,0.0889,2.6383,0.3542,5.8629,98.651,3.5841,3.6649,0.4774
4 Feb 2015,0.0167,0.0872,2.6351,0.3481,5.7794,96.8677,3.5176,3.6123,0.4663
5 Feb 2015,0.0167,0.0876,2.6365,0.3493,5.7741,97.2761,3.5341,3.6092,0.4686
6 Feb 2015,0.0166,0.0871,2.6365,0.3469,5.754,96.718,3.5156,3.5968,0.4656
9 Feb 2015,0.0167,0.0872,2.6248,0.3476,5.7373,96.9222,3.5178,3.5865,0.4666
10 Feb 2015,0.0168,0.0877,2.6632,0.3494,5.7738,97.5075,3.5425,3.6093,0.4694
11 Feb 2015,0.0169,0.088,2.6704,0.3506,5.7801,97.9295,3.5579,3.6125,0.4727
12 Feb 2015,0.017,0.089,2.6602,0.353,5.8004,98.5952,3.5733,3.6256,0.4749
13 Feb 2015,0.0168,0.0879,2.6648,0.3491,5.7682,97.5075,3.5321,3.6057,0.4695
16 Feb 2015,0.0167,0.0875,2.6798,0.3472,5.7483,97.1659,3.518,3.5928,0.4678
17 Feb 2015,0.0168,0.0881,2.701,0.3495,5.7704,97.807,3.5429,3.6122,0.4708
18 Feb 2015,0.0168,0.088,2.709,0.3503,5.7749,97.8478,3.5461,3.6096,0.471
23 Feb 2015,0.0171,0.0897,2.7366,0.3538,5.8556,99.1274,3.5801,3.6597,0.4773
24 Feb 2015,0.017,0.0887,2.7125,0.3528,5.8218,98.749,3.5681,3.6386,0.4754
25 Feb 2015,0.017,0.0886,2.7294,0.3533,5.8398,98.6809,3.5587,3.6499,0.475
26 Feb 2015,0.0168,0.0887,2.7221,0.3493,5.8088,97.9594,3.5316,3.6309,0.4716
27 Feb 2015,0.0169,0.0891,2.7261,0.3496,5.8477,98.3202,3.5457,3.6547,0.4733
2 Mar 2015,0.017,0.0884,2.729,0.3511,5.8632,98.749,3.5611,3.6647,0.4754
3 Mar 2015,0.017,0.0897,2.7306,0.3512,5.8603,98.7626,3.5599,3.6631,0.4754
4 Mar 2015,0.017,0.0884,2.7422,0.3513,5.8666,98.7898,3.5591,3.6672,0.4756
5 Mar 2015,0.0171,0.089,2.7616,0.354,5.8744,99.5508,3.5883,3.6716,0.4792
6 Mar 2015,0.0171,0.0887,2.734,0.3531,5.8491,99.3044,3.5795,3.6678,0.478
9 Mar 2015,0.0173,0.0896,2.7044,0.357,5.882,100.4057,3.6246,3.6767,0.4834
10 Mar 2015,0.0173,0.0897,2.6984,0.3582,5.8866,100.6384,3.6278,3.6793,0.4845
11 Mar 2015,0.0174,0.0921,2.6891,0.3599,5.915,101.1149,3.6439,3.6971,0.4868
12 Mar 2015,0.0173,0.0919,2.6979,0.3581,5.898,100.6248,3.6273,3.6865,0.4844
13 Mar 2015,0.0173,0.0917,2.7273,0.3582,5.9157,100.6384,3.6295,3.6974,0.4846
16 Mar 2015,0.0173,0.0921,2.7295,0.3586,5.8873,100.9379,3.6403,3.6796,0.4861
17 Mar 2015,0.0172,0.0919,2.7304,0.3578,5.8966,100.7201,3.6343,3.6856,0.485
18 Mar 2015,0.0172,0.0918,2.7025,0.3578,5.9006,100.7337,3.633,3.6878,0.4849
19 Mar 2015,0.0171,0.0913,2.7469,0.3559,5.8922,100.1919,3.6148,3.6826,0.4825
20 Mar 2015,0.0173,0.0924,2.7673,0.36,5.9491,101.3463,3.6542,3.7185,0.4879
23 Mar 2015,0.0171,0.0917,2.7998,0.3567,5.9149,100.4138,3.6197,3.6968,0.4834
24 Mar 2015,0.0171,0.0912,2.8033,0.3554,5.9061,100.0422,3.6097,3.6912,0.4816
25 Mar 2015,0.017,0.0909,2.7952,0.3537,5.8703,99.5807,3.5912,3.6689,0.4794
26 Mar 2015,0.0171,0.0915,2.7889,0.3558,5.8737,100.1647,3.607,3.6709,0.4822
27 Mar 2015,0.017,0.0913,2.7811,0.3554,5.8507,99.8611,3.5958,3.6566,0.4807
30 Mar 2015,0.0172,0.0924,2.797,0.36,5.9298,100.972,3.6402,3.7065,0.486
31 Mar 2015,0.0173,0.0923,2.7798,0.3605,5.9345,101.1926,3.6474,3.7091,0.4871
1 Apr 2015,0.0171,0.0915,2.7555,0.3582,5.9108,100.3431,3.6166,3.6855,0.4832
2 Apr 2015,0.0171,0.0916,2.7497,0.3587,5.9186,100.2845,3.6159,3.6836,0.4828
3 Apr 2015,0.017,0.0912,2.7504,0.3567,5.9008,99.7386,3.5945,3.6636,0.4803
6 Apr 2015,0.0168,0.0901,2.7542,0.3531,5.8254,98.6171,3.555,3.6409,0.4748
7 Apr 2015,0.0168,0.0904,2.7366,0.3546,5.8356,98.9641,3.5674,3.6475,0.4764
8 Apr 2015,0.0169,0.0906,2.7454,0.3562,5.8468,99.2091,3.5762,3.6543,0.4776
9 Apr 2015,0.0168,0.0902,2.7434,0.3548,5.8305,98.8143,3.562,3.6444,0.4757
10 Apr 2015,0.0169,0.0906,2.7623,0.3422,5.8405,99.2227,3.5757,3.6508,0.4777
13 Apr 2015,0.0171,0.0919,2.7589,0.3449,5.9302,100.6643,3.6287,3.7069,0.4846
14 Apr 2015,0.0171,0.0921,2.7656,0.3458,5.9382,100.8426,3.6351,3.7034,0.4854
15 Apr 2015,0.0172,0.0926,2.7988,0.3479,5.9622,101.3463,3.6583,3.7267,0.4879
16 Apr 2015,0.0169,0.0909,2.7782,0.3418,5.8628,99.5766,3.5893,3.6646,0.4794
17 Apr 2015,0.0168,0.0904,2.7845,0.3405,5.8299,99.0185,3.5782,3.6437,0.4767
20 Apr 2015,0.0168,0.0901,2.793,0.3396,5.7969,98.6523,3.5579,3.6231,0.4751
21 Apr 2015,0.0169,0.0906,2.784,0.3418,5.7733,99.1955,3.5757,3.6086,0.4775
22 Apr 2015,0.0168,0.0897,2.7756,0.3398,5.7632,98.5285,3.5645,3.6021,0.4743
23 Apr 2015,0.0168,0.0897,2.7471,0.3393,5.7537,98.568,3.5619,3.5961,0.4745
24 Apr 2015,0.0167,0.0889,2.7192,0.3364,5.6797,98.0069,3.5378,3.5498,0.4719
27 Apr 2015,0.0165,0.0882,2.7137,0.3331,5.601,97.0447,3.4996,3.5012,0.4672
28 Apr 2015,0.0165,0.0881,2.7126,0.3318,5.6085,96.8528,3.4913,3.5054,0.4662
29 Apr 2015,0.0165,0.088,2.7404,0.3314,5.6309,96.895,3.4945,3.5192,0.4664
30 Apr 2015,0.0165,0.0884,2.7195,0.3294,5.6175,97.208,3.5055,3.511,0.4681
5 May 2015,0.0167,0.0894,2.722,0.3317,5.6734,98.1745,3.5388,3.5461,0.4726
6 May 2015,0.0165,0.0886,2.6714,0.3285,5.6322,97.14,3.5034,3.5203,0.4676
7 May 2015,0.0166,0.0893,2.6977,0.3316,5.6307,97.8615,3.5346,3.5192,0.4713
8 May 2015,0.0166,0.0897,2.6854,0.3331,5.6249,98.2154,3.5418,3.5156,0.4728
11 May 2015,0.0166,0.0895,2.6586,0.3325,5.6419,98.052,3.5359,3.5261,0.472
12 May 2015,0.0167,0.0901,2.6642,0.335,5.6438,98.6918,3.5592,3.528,0.4751
13 May 2015,0.0166,0.0893,2.661,0.3337,5.6239,98.1337,3.5409,3.5149,0.4724
14 May 2015,0.0164,0.0885,2.6922,0.3308,5.5868,97.2625,3.5093,3.4918,0.4684
15 May 2015,0.0164,0.0883,2.6663,0.3275,5.617,97.0991,3.5017,3.5107,0.4676
18 May 2015,0.0164,0.0874,2.6542,0.3283,5.623,97.2608,3.5063,3.5144,0.4681
19 May 2015,0.0164,0.0878,2.6628,0.3301,5.6264,97.6028,3.5192,3.5164,0.4699
20 May 2015,0.0165,0.0884,2.6582,0.3326,5.6656,98.2562,3.5417,3.5411,0.4732
21 May 2015,0.0165,0.0885,2.6416,0.3314,5.6627,98.1745,3.5379,3.5392,0.4726
22 May 2015,0.0165,0.0882,2.6515,0.3303,5.6394,97.6709,3.5189,3.5245,0.4702
25 May 2015,0.0165,0.0886,2.6331,0.3317,5.6672,98.1609,3.5348,3.5421,0.4727
26 May 2015,0.0166,0.089,2.6457,0.3328,5.6811,98.5012,3.5493,3.5507,0.4742
27 May 2015,0.0167,0.0896,2.6361,0.332,5.6732,99.0594,3.5689,3.5458,0.4769
28 May 2015,0.0167,0.0894,2.6433,0.3327,5.7076,99.3725,3.5802,3.5672,0.4784
29 May 2015,0.0167,0.0894,2.6072,0.3335,5.7296,99.4133,3.581,3.581,0.4786
1 Jun 2015,0.0168,0.09,2.6086,0.3378,5.7635,99.985,3.6,3.6024,0.4813
2 Jun 2015,0.017,0.0906,2.6313,0.3376,5.8086,100.7351,3.6293,3.6304,0.4849
3 Jun 2015,0.0169,0.0901,2.638,0.3354,5.7642,100.162,3.6095,3.6027,0.4822
4 Jun 2015,0.017,0.0907,2.6416,0.3399,5.7667,100.7746,3.6325,3.6039,0.4851
5 Jun 2015,0.017,0.0908,2.6487,0.3364,5.8063,101.0182,3.6415,3.6289,0.4863
8 Jun 2015,0.0173,0.0922,2.6529,0.3388,5.8754,102.4625,3.6933,3.6721,0.4936
9 Jun 2015,0.0173,0.0922,2.679,0.3431,5.8841,102.4625,3.6933,3.6776,0.4932
10 Jun 2015,0.0172,0.0922,2.6746,0.3376,5.8752,102.2992,3.6856,3.6719,0.4925
11 Jun 2015,0.0171,0.0918,2.6257,0.3359,5.8541,101.7002,3.6668,3.6592,0.4896
12 Jun 2015,0.0171,0.092,2.6235,0.3359,5.8487,101.7847,3.6688,3.656,0.49
15 Jun 2015,0.0173,0.093,2.6247,0.3384,5.8685,102.4625,3.6988,3.6685,0.4934
16 Jun 2015,0.0172,0.0928,2.6239,0.3374,5.8553,102.1631,3.6862,3.6596,0.492
17 Jun 2015,0.0172,0.092,2.6148,0.3373,5.845,102.1154,3.6826,3.6532,0.4916
18 Jun 2015,0.0171,0.0915,2.57,0.3345,5.8271,101.3763,3.6559,3.6424,0.488
19 Jun 2015,0.0171,0.0923,2.5765,0.3344,5.8329,101.2402,3.651,3.646,0.4875
22 Jun 2015,0.0171,0.0926,2.5818,0.3387,5.8766,101.6241,3.6665,3.6727,0.4892
23 Jun 2015,0.0172,0.0929,2.5717,0.3364,5.8993,102.2109,3.6858,3.6871,0.492
24 Jun 2015,0.0172,0.0921,2.5757,0.3405,5.8946,102.17,3.6889,3.6843,0.492
25 Jun 2015,0.0172,0.0933,2.6018,0.3368,5.9091,102.3278,3.6902,3.6931,0.4926
26 Jun 2015,0.0172,0.0925,2.5916,0.3372,5.9129,102.4545,3.6945,3.6962,0.4935
29 Jun 2015,0.0173,0.0923,2.5874,0.339,5.9239,102.999,3.7143,3.7025,0.496
30 Jun 2015,0.0174,0.0927,2.5802,0.3386,5.9342,103.0671,3.7169,3.7089,0.4961
1 Jul 2015,0.0171,0.0917,2.5453,0.335,5.8706,101.7997,3.6711,3.6694,0.49
2 Jul 2015,0.0173,0.0936,2.532,0.3375,5.929,102.7334,3.7088,3.7057,0.4946
3 Jul 2015,0.0173,0.0936,2.541,0.3358,5.9706,103.0193,3.7206,3.7315,0.4897
6 Jul 2015,0.0175,0.0942,2.5435,0.3366,5.9835,103.6497,3.7417,3.7398,0.4862
7 Jul 2015,0.0174,0.0933,2.5378,0.3365,6.0112,103.6224,3.7407,3.7573,0.4924
8 Jul 2015,0.0175,0.0942,2.5292,0.3366,5.9877,103.6468,3.7379,3.743,0.4862
9 Jul 2015,0.0174,0.0941,2.5597,0.3364,5.988,103.5788,3.7407,3.7425,0.486
10 Jul 2015,0.0174,0.0937,2.5591,0.335,5.9765,103.1502,3.7197,3.7362,0.4838
